at,endpoint,status,latency_ms
2026-07-02T14:00:05.030,POST /payments,201,27.28
2026-07-02T14:00:05.040,GET /health,200,1.69
2026-07-02T14:00:05.049,GET /health,200,6.09
2026-07-02T14:00:05.059,POST /payments,201,22.14
2026-07-02T14:00:05.070,POST /payments,201,19.21
2026-07-02T14:00:05.080,POST /payments,201,28.17
2026-07-02T14:00:05.089,POST /payments,201,44.34
2026-07-02T14:00:05.099,POST /payments,201,40.22
2026-07-02T14:00:05.110,POST /payments,201,43.19
2026-07-02T14:00:05.120,POST /payments,201,23.49
2026-07-02T14:00:05.129,POST /payments,201,31.36
2026-07-02T14:00:05.139,POST /payments,201,16.39
2026-07-02T14:00:05.150,POST /payments,201,36.27
2026-07-02T14:00:05.160,GET /payments/{id},200,16.34
2026-07-02T14:00:05.169,GET /payments/{id},200,9.88
2026-07-02T14:00:05.179,POST /payments,201,23.22
2026-07-02T14:00:05.190,POST /payments,201,14.87
2026-07-02T14:00:05.200,POST /payments,201,17.91
2026-07-02T14:00:05.209,POST /payments,201,45.44
2026-07-02T14:00:05.219,POST /payments,201,59.30
2026-07-02T14:00:05.230,GET /payments/{id},200,39.01
2026-07-02T14:00:05.240,GET /health,200,3.14
2026-07-02T14:00:05.250,POST /payments,201,54.42
2026-07-02T14:00:05.259,POST /payments,201,28.79
2026-07-02T14:00:05.269,GET /payments/{id},200,16.89
2026-07-02T14:00:05.280,GET /payments/{id},200,21.85
2026-07-02T14:00:05.290,GET /payments/{id},200,41.31
2026-07-02T14:00:05.299,POST /payments,201,24.23
2026-07-02T14:00:05.309,POST /payments,201,81.26
2026-07-02T14:00:05.320,POST /payments,201,28.06
2026-07-02T14:00:05.330,POST /payments,201,71.11
2026-07-02T14:00:05.339,POST /payments,201,62.73
2026-07-02T14:00:05.349,POST /payments,201,29.44
2026-07-02T14:00:05.360,POST /payments,201,38.30
2026-07-02T14:00:05.370,POST /payments,201,44.74
2026-07-02T14:00:05.379,GET /payments/{id},200,23.64
2026-07-02T14:00:05.389,POST /payments,201,49.19
2026-07-02T14:00:05.400,GET /payments/{id},200,24.27
2026-07-02T14:00:05.410,GET /payments/{id},200,17.32
2026-07-02T14:00:05.419,GET /payments/{id},200,9.46
2026-07-02T14:00:05.429,POST /payments,201,95.74
2026-07-02T14:00:05.440,POST /payments,201,78.00
2026-07-02T14:00:05.450,POST /payments,201,28.45
2026-07-02T14:00:05.459,GET /payments/{id},200,31.81
2026-07-02T14:00:05.469,POST /payments,201,41.03
2026-07-02T14:00:05.480,POST /payments,201,45.19
2026-07-02T14:00:05.490,GET /payments/{id},200,15.62
2026-07-02T14:00:05.500,POST /payments,201,50.07
2026-07-02T14:00:05.509,GET /health,200,2.71
2026-07-02T14:00:05.519,GET /payments/{id},200,17.84
2026-07-02T14:00:05.530,POST /payments,201,18.51
2026-07-02T14:00:05.540,POST /payments,201,53.98
2026-07-02T14:00:05.549,POST /payments,201,30.54
2026-07-02T14:00:05.559,POST /payments,201,75.26
2026-07-02T14:00:05.570,POST /payments,201,65.32
2026-07-02T14:00:05.580,POST /payments,201,19.20
2026-07-02T14:00:05.589,POST /payments,201,45.57
2026-07-02T14:00:05.599,GET /payments/{id},200,14.59
2026-07-02T14:00:05.610,GET /payments/{id},200,15.69
2026-07-02T14:00:05.620,POST /payments,201,20.16
2026-07-02T14:00:05.629,GET /payments/{id},200,28.92
2026-07-02T14:00:05.639,POST /payments,201,26.04
2026-07-02T14:00:05.650,POST /payments,201,23.18
2026-07-02T14:00:05.660,GET /payments/{id},200,34.01
2026-07-02T14:00:05.669,POST /payments,201,56.84
2026-07-02T14:00:05.679,GET /health,200,2.42
2026-07-02T14:00:05.690,POST /payments,201,44.68
2026-07-02T14:00:05.700,GET /health,200,1.96
2026-07-02T14:00:05.710,GET /payments/{id},200,7.40
2026-07-02T14:00:05.719,POST /payments,201,48.50
2026-07-02T14:00:05.730,GET /payments/{id},200,19.51
2026-07-02T14:00:05.740,GET /payments/{id},200,12.42
2026-07-02T14:00:05.750,POST /payments,201,13.49
2026-07-02T14:00:05.759,POST /payments,201,76.83
2026-07-02T14:00:05.769,POST /payments,201,52.34
2026-07-02T14:00:05.780,GET /payments/{id},200,10.20
2026-07-02T14:00:05.790,GET /payments/{id},200,15.35
2026-07-02T14:00:05.799,POST /payments,201,47.38
2026-07-02T14:00:05.809,POST /payments,201,47.20
2026-07-02T14:00:05.820,POST /payments,201,48.97
2026-07-02T14:00:05.830,GET /payments/{id},200,12.51
2026-07-02T14:00:05.839,POST /payments,201,39.30
2026-07-02T14:00:05.849,POST /payments,201,100.54
2026-07-02T14:00:05.860,POST /payments,201,27.03
2026-07-02T14:00:05.870,POST /payments,201,31.69
2026-07-02T14:00:05.879,POST /payments,201,32.66
2026-07-02T14:00:05.889,POST /payments,201,33.60
2026-07-02T14:00:05.900,POST /payments,201,101.17
2026-07-02T14:00:05.910,POST /payments,201,28.65
2026-07-02T14:00:05.919,GET /payments/{id},200,47.14
2026-07-02T14:00:05.929,POST /payments,201,16.43
2026-07-02T14:00:05.940,GET /health,200,4.71
2026-07-02T14:00:05.950,POST /payments,201,24.76
2026-07-02T14:00:05.960,POST /payments,201,35.69
2026-07-02T14:00:05.969,GET /payments/{id},200,24.09
2026-07-02T14:00:05.980,POST /payments,201,28.03
2026-07-02T14:00:05.990,POST /payments,201,27.61
2026-07-02T14:00:06.000,POST /payments,201,43.75
2026-07-02T14:00:06.009,POST /payments,201,9.53
2026-07-02T14:00:06.019,POST /payments,201,8.84
2026-07-02T14:00:06.030,GET /payments/{id},200,74.06
2026-07-02T14:00:06.040,POST /payments,201,37.92
2026-07-02T14:00:06.049,GET /payments/{id},200,7.97
2026-07-02T14:00:06.059,POST /payments,201,7.65
2026-07-02T14:00:06.070,POST /payments,201,37.17
2026-07-02T14:00:06.080,POST /payments,201,20.85
2026-07-02T14:00:06.089,POST /payments,201,25.61
2026-07-02T14:00:06.099,GET /payments/{id},200,16.86
2026-07-02T14:00:06.110,GET /payments/{id},200,16.86
2026-07-02T14:00:06.120,POST /payments,201,28.31
2026-07-02T14:00:06.129,GET /health,200,1.37
2026-07-02T14:00:06.139,GET /health,200,2.86
2026-07-02T14:00:06.150,GET /payments/{id},200,24.49
2026-07-02T14:00:06.160,GET /health,200,1.97
2026-07-02T14:00:06.169,GET /payments/{id},200,23.46
2026-07-02T14:00:06.179,GET /health,200,1.19
2026-07-02T14:00:06.190,POST /payments,201,18.32
2026-07-02T14:00:06.200,POST /payments,201,18.59
2026-07-02T14:00:06.209,GET /payments/{id},200,16.35
2026-07-02T14:00:06.219,POST /payments,201,12.59
2026-07-02T14:00:06.230,GET /payments/{id},200,38.27
2026-07-02T14:00:06.240,POST /payments,201,18.58
2026-07-02T14:00:06.250,POST /payments,201,15.05
2026-07-02T14:00:06.259,POST /payments,201,24.65
2026-07-02T14:00:06.269,POST /payments,201,44.81
2026-07-02T14:00:06.280,GET /health,200,2.36
2026-07-02T14:00:06.290,GET /health,200,2.78
2026-07-02T14:00:06.299,POST /payments,201,25.77
2026-07-02T14:00:06.309,GET /health,200,2.96
2026-07-02T14:00:06.320,POST /payments,201,29.90
2026-07-02T14:00:06.330,POST /payments,201,13.98
2026-07-02T14:00:06.339,POST /payments,201,50.57
2026-07-02T14:00:06.349,GET /health,200,3.53
2026-07-02T14:00:06.360,GET /payments/{id},200,15.91
2026-07-02T14:00:06.370,POST /payments,201,110.87
2026-07-02T14:00:06.379,POST /payments,201,53.90
2026-07-02T14:00:06.389,GET /health,200,2.55
2026-07-02T14:00:06.400,POST /payments,201,47.16
2026-07-02T14:00:06.410,GET /health,200,2.73
2026-07-02T14:00:06.419,POST /payments,201,64.63
2026-07-02T14:00:06.429,POST /payments,201,10.72
2026-07-02T14:00:06.440,GET /payments/{id},200,12.56
2026-07-02T14:00:06.450,GET /health,200,3.43
2026-07-02T14:00:06.459,POST /payments,201,38.43
2026-07-02T14:00:06.469,GET /payments/{id},200,19.25
2026-07-02T14:00:06.480,POST /payments,201,27.40
2026-07-02T14:00:06.490,POST /payments,201,75.14
2026-07-02T14:00:06.500,GET /payments/{id},200,16.78
2026-07-02T14:00:06.509,POST /payments,201,23.70
2026-07-02T14:00:06.519,POST /payments,201,114.28
2026-07-02T14:00:06.530,POST /payments,201,18.50
2026-07-02T14:00:06.540,GET /payments/{id},200,20.19
2026-07-02T14:00:06.549,POST /payments,201,29.41
2026-07-02T14:00:06.559,POST /payments,201,24.24
2026-07-02T14:00:06.570,GET /health,200,1.93
2026-07-02T14:00:06.580,POST /payments,201,40.20
2026-07-02T14:00:06.589,GET /payments/{id},200,15.26
2026-07-02T14:00:06.599,GET /payments/{id},200,9.15
2026-07-02T14:00:06.610,GET /payments/{id},200,26.03
2026-07-02T14:00:06.620,GET /payments/{id},200,15.72
2026-07-02T14:00:06.629,GET /payments/{id},200,14.28
2026-07-02T14:00:06.639,POST /payments,201,52.56
2026-07-02T14:00:06.650,POST /payments,201,20.26
2026-07-02T14:00:06.660,POST /payments,201,19.52
2026-07-02T14:00:06.669,POST /payments,201,11.26
2026-07-02T14:00:06.679,GET /payments/{id},200,42.48
2026-07-02T14:00:06.690,POST /payments,201,17.31
2026-07-02T14:00:06.700,GET /health,200,3.14
2026-07-02T14:00:06.710,GET /health,200,4.29
2026-07-02T14:00:06.719,GET /payments/{id},200,8.05
2026-07-02T14:00:06.730,GET /payments/{id},200,7.57
2026-07-02T14:00:06.740,GET /health,200,2.30
2026-07-02T14:00:06.750,POST /payments,201,76.47
2026-07-02T14:00:06.759,GET /payments/{id},200,42.18
2026-07-02T14:00:06.769,POST /payments,201,20.14
2026-07-02T14:00:06.780,GET /payments/{id},200,14.67
2026-07-02T14:00:06.790,POST /payments,201,170.68
2026-07-02T14:00:06.799,POST /payments,201,48.15
2026-07-02T14:00:06.809,POST /payments,201,77.43
2026-07-02T14:00:06.820,GET /payments/{id},200,20.41
2026-07-02T14:00:06.830,GET /payments/{id},200,21.76
2026-07-02T14:00:06.839,POST /payments,201,29.95
2026-07-02T14:00:06.849,POST /payments,201,37.02
2026-07-02T14:00:06.860,GET /payments/{id},200,19.56
2026-07-02T14:00:06.870,GET /payments/{id},200,13.17
2026-07-02T14:00:06.879,GET /health,200,2.62
2026-07-02T14:00:06.889,POST /payments,201,71.59
2026-07-02T14:00:06.900,GET /health,200,2.06
2026-07-02T14:00:06.910,POST /payments,201,118.43
2026-07-02T14:00:06.919,GET /payments/{id},200,17.56
2026-07-02T14:00:06.929,POST /payments,201,14.42
2026-07-02T14:00:06.940,GET /health,200,1.25
2026-07-02T14:00:06.950,POST /payments,201,12.10
2026-07-02T14:00:06.960,POST /payments,201,32.91
2026-07-02T14:00:06.969,GET /payments/{id},200,47.10
2026-07-02T14:00:06.980,POST /payments,201,39.47
2026-07-02T14:00:06.990,POST /payments,201,31.13
2026-07-02T14:00:07.000,POST /payments,201,30.49
2026-07-02T14:00:07.009,GET /payments/{id},200,28.40
2026-07-02T14:00:07.019,GET /payments/{id},200,7.23
2026-07-02T14:00:07.030,POST /payments,201,94.72
2026-07-02T14:00:07.040,GET /payments/{id},200,14.69
2026-07-02T14:00:07.049,POST /payments,201,46.54
2026-07-02T14:00:07.059,POST /payments,201,24.19
2026-07-02T14:00:07.070,POST /payments,201,20.14
2026-07-02T14:00:07.080,GET /payments/{id},200,10.89
2026-07-02T14:00:07.089,POST /payments,201,30.66
2026-07-02T14:00:07.099,POST /payments,201,60.62
2026-07-02T14:00:07.110,POST /payments,201,39.36
2026-07-02T14:00:07.120,GET /payments/{id},200,11.77
2026-07-02T14:00:07.129,POST /payments,201,73.14
2026-07-02T14:00:07.139,POST /payments,201,26.79
2026-07-02T14:00:07.150,GET /health,200,2.75
2026-07-02T14:00:07.160,GET /health,200,1.84
2026-07-02T14:00:07.169,GET /payments/{id},200,26.39
2026-07-02T14:00:07.179,POST /payments,201,54.00
2026-07-02T14:00:07.190,GET /payments/{id},200,23.71
2026-07-02T14:00:07.200,POST /payments,201,48.86
2026-07-02T14:00:07.209,GET /payments/{id},200,11.43
2026-07-02T14:00:07.219,POST /payments,201,41.88
2026-07-02T14:00:07.230,POST /payments,201,48.94
2026-07-02T14:00:07.240,POST /payments,201,19.12
2026-07-02T14:00:07.250,POST /payments,201,31.15
2026-07-02T14:00:07.259,POST /payments,201,34.51
2026-07-02T14:00:07.269,POST /payments,201,42.61
2026-07-02T14:00:07.280,POST /payments,201,16.63
2026-07-02T14:00:07.290,POST /payments,201,12.80
2026-07-02T14:00:07.299,GET /payments/{id},200,23.84
2026-07-02T14:00:07.309,POST /payments,201,43.15
2026-07-02T14:00:07.320,GET /payments/{id},200,39.99
2026-07-02T14:00:07.330,POST /payments,201,45.16
2026-07-02T14:00:07.339,GET /payments/{id},200,59.00
2026-07-02T14:00:07.349,GET /payments/{id},200,31.60
2026-07-02T14:00:07.360,POST /payments,201,26.62
2026-07-02T14:00:07.370,POST /payments,201,79.96
2026-07-02T14:00:07.379,POST /payments,201,26.73
2026-07-02T14:00:07.389,POST /payments,201,16.91
2026-07-02T14:00:07.400,GET /payments/{id},200,7.26
2026-07-02T14:00:07.410,GET /health,200,2.16
2026-07-02T14:00:07.419,GET /payments/{id},200,9.04
2026-07-02T14:00:07.429,POST /payments,201,143.10
2026-07-02T14:00:07.440,POST /payments,201,34.73
2026-07-02T14:00:07.450,POST /payments,201,26.62
2026-07-02T14:00:07.459,POST /payments,201,49.26
2026-07-02T14:00:07.469,POST /payments,201,23.18
2026-07-02T14:00:07.480,GET /payments/{id},200,18.20
2026-07-02T14:00:07.490,POST /payments,201,24.23
2026-07-02T14:00:07.500,GET /health,200,2.02
2026-07-02T14:00:07.509,POST /payments,201,55.94
2026-07-02T14:00:07.519,POST /payments,201,56.74
2026-07-02T14:00:07.530,GET /payments/{id},200,10.04
2026-07-02T14:00:07.540,POST /payments,201,46.33
2026-07-02T14:00:07.549,GET /payments/{id},200,13.04
2026-07-02T14:00:07.559,POST /payments,201,17.10
2026-07-02T14:00:07.570,POST /payments,201,10.80
2026-07-02T14:00:07.580,POST /payments,201,37.81
2026-07-02T14:00:07.589,GET /payments/{id},200,18.24
2026-07-02T14:00:07.599,POST /payments,201,15.39
2026-07-02T14:00:07.610,POST /payments,201,31.43
2026-07-02T14:00:07.620,GET /health,200,3.73
2026-07-02T14:00:07.629,POST /payments,201,46.49
2026-07-02T14:00:07.639,POST /payments,201,77.31
2026-07-02T14:00:07.650,GET /payments/{id},200,12.74
2026-07-02T14:00:07.660,POST /payments,201,14.39
2026-07-02T14:00:07.669,POST /payments,201,48.35
2026-07-02T14:00:07.679,POST /payments,201,135.46
2026-07-02T14:00:07.690,POST /payments,201,74.25
2026-07-02T14:00:07.700,GET /health,200,3.08
2026-07-02T14:00:07.710,POST /payments,201,48.10
2026-07-02T14:00:07.719,POST /payments,201,16.91
2026-07-02T14:00:07.730,POST /payments,201,45.41
2026-07-02T14:00:07.740,GET /payments/{id},200,10.68
2026-07-02T14:00:07.750,POST /payments,201,36.25
2026-07-02T14:00:07.759,POST /payments,201,17.49
2026-07-02T14:00:07.769,POST /payments,201,18.56
2026-07-02T14:00:07.780,GET /payments/{id},200,12.61
2026-07-02T14:00:07.790,GET /payments/{id},200,19.43
2026-07-02T14:00:07.799,GET /payments/{id},200,9.82
2026-07-02T14:00:07.809,POST /payments,201,14.28
2026-07-02T14:00:07.820,GET /health,200,2.47
2026-07-02T14:00:07.830,GET /payments/{id},200,29.15
2026-07-02T14:00:07.839,POST /payments,201,73.15
2026-07-02T14:00:07.849,POST /payments,201,68.44
2026-07-02T14:00:07.860,POST /payments,201,35.52
2026-07-02T14:00:07.870,POST /payments,201,22.13
2026-07-02T14:00:07.879,GET /health,200,2.17
2026-07-02T14:00:07.889,POST /payments,201,7.35
2026-07-02T14:00:07.900,POST /payments,201,36.05
2026-07-02T14:00:07.910,GET /payments/{id},200,19.04
2026-07-02T14:00:07.919,POST /payments,201,37.94
2026-07-02T14:00:07.929,POST /payments,201,31.94
2026-07-02T14:00:07.940,GET /payments/{id},200,7.38
2026-07-02T14:00:07.950,GET /health,200,2.58
2026-07-02T14:00:07.960,GET /health,200,6.07
2026-07-02T14:00:07.969,GET /health,200,2.98
2026-07-02T14:00:07.980,POST /payments,201,27.16
2026-07-02T14:00:07.990,POST /payments,201,77.72
2026-07-02T14:00:08.000,GET /health,200,2.30
2026-07-02T14:00:08.009,POST /payments,201,58.47
2026-07-02T14:00:08.019,GET /payments/{id},200,11.67
2026-07-02T14:00:08.029,POST /payments,201,28.35
2026-07-02T14:00:08.039,POST /payments,201,49.07
2026-07-02T14:00:08.050,GET /payments/{id},200,16.70
2026-07-02T14:00:08.060,GET /health,200,4.27
2026-07-02T14:00:08.070,POST /payments,201,63.87
2026-07-02T14:00:08.080,GET /payments/{id},200,10.63
2026-07-02T14:00:08.089,GET /health,200,7.36
2026-07-02T14:00:08.099,GET /payments/{id},200,11.65
2026-07-02T14:00:08.109,POST /payments,201,22.29
2026-07-02T14:00:08.119,POST /payments,201,33.45
2026-07-02T14:00:08.130,POST /payments,201,22.16
2026-07-02T14:00:08.140,GET /payments/{id},200,15.26
2026-07-02T14:00:08.150,POST /payments,201,16.93
2026-07-02T14:00:08.160,GET /payments/{id},200,22.32
2026-07-02T14:00:08.169,GET /payments/{id},200,31.44
2026-07-02T14:00:08.179,GET /payments/{id},200,54.17
2026-07-02T14:00:08.189,POST /payments,201,18.02
2026-07-02T14:00:08.199,POST /payments,201,32.63
2026-07-02T14:00:08.210,POST /payments,201,51.50
2026-07-02T14:00:08.220,GET /payments/{id},200,13.34
2026-07-02T14:00:08.230,POST /payments,201,98.55
2026-07-02T14:00:08.240,POST /payments,201,20.77
2026-07-02T14:00:08.250,POST /payments,201,51.01
2026-07-02T14:00:08.259,POST /payments,201,28.93
2026-07-02T14:00:08.269,POST /payments,201,25.78
2026-07-02T14:00:08.279,POST /payments,201,129.04
2026-07-02T14:00:08.289,POST /payments,201,11.60
2026-07-02T14:00:08.300,POST /payments,201,117.94
2026-07-02T14:00:08.310,GET /payments/{id},200,18.77
2026-07-02T14:00:08.320,GET /payments/{id},200,17.59
2026-07-02T14:00:08.330,GET /payments/{id},200,25.82
2026-07-02T14:00:08.339,POST /payments,201,29.49
2026-07-02T14:00:08.349,POST /payments,201,30.31
2026-07-02T14:00:08.359,POST /payments,201,241.14
2026-07-02T14:00:08.369,POST /payments,201,34.47
2026-07-02T14:00:08.380,POST /payments,201,28.07
2026-07-02T14:00:08.390,POST /payments,201,37.18
2026-07-02T14:00:08.400,POST /payments,201,66.99
2026-07-02T14:00:08.410,POST /payments,201,73.07
2026-07-02T14:00:08.419,POST /payments,201,25.19
2026-07-02T14:00:08.429,POST /payments,201,26.22
2026-07-02T14:00:08.439,POST /payments,201,53.28
2026-07-02T14:00:08.449,GET /health,200,2.14
2026-07-02T14:00:08.460,POST /payments,201,13.07
2026-07-02T14:00:08.470,GET /payments/{id},200,9.38
2026-07-02T14:00:08.480,POST /payments,201,21.42
2026-07-02T14:00:08.490,GET /health,200,4.55
2026-07-02T14:00:08.500,GET /payments/{id},200,18.83
2026-07-02T14:00:08.509,POST /payments,201,16.10
2026-07-02T14:00:08.519,GET /payments/{id},200,34.00
2026-07-02T14:00:08.529,POST /payments,201,35.33
2026-07-02T14:00:08.539,POST /payments,201,26.54
2026-07-02T14:00:08.550,POST /payments,201,51.56
2026-07-02T14:00:08.560,POST /payments,201,39.85
2026-07-02T14:00:08.570,GET /health,200,5.07
2026-07-02T14:00:08.580,GET /payments/{id},200,55.99
2026-07-02T14:00:08.589,POST /payments,201,33.50
2026-07-02T14:00:08.599,GET /payments/{id},200,21.01
2026-07-02T14:00:08.609,POST /payments,201,49.93
2026-07-02T14:00:08.619,POST /payments,201,86.45
2026-07-02T14:00:08.630,GET /payments/{id},200,24.86
2026-07-02T14:00:08.640,POST /payments,201,92.60
2026-07-02T14:00:08.650,GET /payments/{id},200,15.98
2026-07-02T14:00:08.660,GET /payments/{id},200,23.00
2026-07-02T14:00:08.669,GET /health,200,3.04
2026-07-02T14:00:08.679,GET /payments/{id},200,9.80
2026-07-02T14:00:08.689,GET /payments/{id},200,20.70
2026-07-02T14:00:08.699,POST /payments,201,24.82
2026-07-02T14:00:08.710,POST /payments,201,44.29
2026-07-02T14:00:08.720,GET /payments/{id},200,20.22
2026-07-02T14:00:08.730,POST /payments,201,14.95
2026-07-02T14:00:08.740,POST /payments,201,106.20
2026-07-02T14:00:08.750,GET /payments/{id},200,27.32
2026-07-02T14:00:08.759,GET /health,200,5.70
2026-07-02T14:00:08.769,GET /payments/{id},200,17.77
2026-07-02T14:00:08.779,GET /payments/{id},200,9.79
2026-07-02T14:00:08.789,POST /payments,201,12.42
2026-07-02T14:00:08.800,POST /payments,201,22.02
2026-07-02T14:00:08.810,POST /payments,201,19.81
2026-07-02T14:00:08.820,GET /payments/{id},200,22.03
2026-07-02T14:00:08.830,GET /payments/{id},200,20.09
2026-07-02T14:00:08.839,GET /payments/{id},200,25.88
2026-07-02T14:00:08.849,GET /payments/{id},200,42.22
2026-07-02T14:00:08.859,POST /payments,201,32.56
2026-07-02T14:00:08.869,GET /payments/{id},200,14.56
2026-07-02T14:00:08.880,POST /payments,201,85.60
2026-07-02T14:00:08.890,POST /payments,201,30.20
2026-07-02T14:00:08.900,POST /payments,201,25.75
2026-07-02T14:00:08.910,GET /payments/{id},200,18.62
2026-07-02T14:00:08.919,GET /payments/{id},200,32.67
2026-07-02T14:00:08.929,POST /payments,201,44.03
2026-07-02T14:00:08.939,POST /payments,201,68.52
2026-07-02T14:00:08.949,GET /health,200,2.09
2026-07-02T14:00:08.960,POST /payments,201,19.13
2026-07-02T14:00:08.970,GET /payments/{id},200,15.07
