event_id,payment_id,at,event,amount_minor,result,decline_code,latency_ms
E026786,P014103,2026-05-04T08:50:13,authorize,3360,approved,,356
E010837,P005691,2026-05-04T08:51:16,authorize,5219,declined,insufficient_funds,737
E015347,P008083,2026-05-04T08:51:30,authorize,1857,approved,,1133
E001689,P000888,2026-05-04T08:51:52,authorize,9821,approved,,864
E026471,P013939,2026-05-04T08:52:05,authorize,4465,approved,,643
E009610,P005047,2026-05-04T08:52:07,authorize,10471,approved,,346
E035115,P018473,2026-05-04T08:52:41,capture,3573,,,
E029903,P015737,2026-05-04T08:52:44,authorize,1002,approved,,1031
E031582,P016624,2026-05-04T08:53:56,authorize,7816,approved,,213
E032364,P017034,2026-05-04T08:54:02,authorize,6219,timeout,,30069
E011449,P006016,2026-05-04T08:54:14,void,830,,,
E010810,P005676,2026-05-04T08:54:15,authorize,2459,approved,,97
E028962,P015240,2026-05-04T08:54:24,authorize,7625,approved,,1094
E023109,P012154,2026-05-04T08:55:23,authorize,11281,approved,,705
E032953,P017347,2026-05-04T08:57:03,authorize,9986,approved,,125
E008999,P004728,2026-05-04T08:57:11,capture,30476,,,
E013781,P007248,2026-05-04T08:57:14,authorize,22623,approved,,547
E025526,P013431,2026-05-04T08:57:19,authorize,6324,approved,,369
E016355,P008614,2026-05-04T08:57:26,authorize,4704,approved,,938
E005947,P003120,2026-05-04T08:57:28,capture,1994,,,
E034698,P018256,2026-05-04T08:57:50,capture,2585,,,
E000812,P000428,2026-05-04T08:58:14,void,3678,,,
E011614,P006101,2026-05-04T08:58:21,authorize,3509,approved,,725
E006474,P003395,2026-05-04T08:58:59,authorize,986,approved,,521
E019032,P010013,2026-05-04T08:59:01,authorize,3507,declined,insufficient_funds,895
E029540,P015548,2026-05-04T08:59:41,authorize,4438,approved,,119
E019174,P010088,2026-05-04T08:59:49,authorize,2026,approved,,1050
E031657,P016664,2026-05-04T08:59:52,authorize,1725,approved,,257
E026506,P013957,2026-05-04T09:00:15,authorize,12663,declined,incorrect_cvc,494
E030548,P016074,2026-05-04T09:00:21,authorize,12819,declined,insufficient_funds,875
E022602,P011888,2026-05-04T09:00:32,authorize,2536,declined,incorrect_cvc,725
E011206,P005883,2026-05-04T09:01:27,authorize,12161,declined,velocity_exceeded,92
E035018,P018421,2026-05-04T09:02:18,authorize,23517,approved,,629
E023746,P012496,2026-05-04T09:02:53,authorize,902,approved,,1066
E018687,P009828,2026-05-04T09:02:58,authorize,5425,approved,,940
E025154,P013237,2026-05-04T09:03:35,authorize,4287,approved,,222
E021879,P011507,2026-05-04T09:04:39,authorize,19732,approved,,367
E018117,P009535,2026-05-04T09:05:01,authorize,6445,approved,,738
E011143,P005852,2026-05-04T09:05:20,authorize,6626,approved,,614
E007256,P003814,2026-05-04T09:05:23,capture,2108,,,
E005725,P003006,2026-05-04T09:05:32,authorize,1748,approved,,813
E036434,P019185,2026-05-04T09:05:45,authorize,12255,declined,velocity_exceeded,777
E012922,P006794,2026-05-04T09:07:41,capture,7633,,,
E014453,P007609,2026-05-04T09:07:55,authorize,26455,approved,,535
E018836,P009908,2026-05-04T09:07:56,authorize,2228,approved,,917
E036951,P019464,2026-05-04T09:08:16,authorize,9637,approved,,1069
E030811,P016215,2026-05-04T09:08:19,authorize,8485,declined,insufficient_funds,578
E021054,P011072,2026-05-04T09:08:22,authorize,4043,approved,,357
E011594,P006091,2026-05-04T09:08:45,authorize,8430,approved,,442
E033718,P017745,2026-05-04T09:09:57,authorize,4278,approved,,1010
E021688,P011402,2026-05-04T09:10:05,authorize,836,approved,,746
E026980,P014209,2026-05-04T09:10:36,authorize,1634,approved,,161
E003698,P001936,2026-05-04T09:10:54,authorize,8430,approved,,602
E012540,P006591,2026-05-04T09:11:06,authorize,18019,approved,,1183
E020695,P010886,2026-05-04T09:11:29,authorize,2279,approved,,638
E029682,P015622,2026-05-04T09:12:27,authorize,9109,approved,,552
E010257,P005388,2026-05-04T09:12:55,authorize,1936,approved,,87
E009065,P004762,2026-05-04T09:12:59,capture,5847,,,
E030819,P016220,2026-05-04T09:13:03,authorize,6983,approved,,870
E011219,P005890,2026-05-04T09:13:10,authorize,2265,approved,,656
E025120,P013219,2026-05-04T09:13:48,authorize,2559,approved,,203
E000724,P000381,2026-05-04T09:14:52,authorize,2247,approved,,449
E015052,P007923,2026-05-04T09:15:29,authorize,82618,declined,insufficient_funds,841
E021352,P011228,2026-05-04T09:15:45,authorize,1386,approved,,465
E028593,P015048,2026-05-04T09:15:51,authorize,2922,approved,,911
E005853,P003071,2026-05-04T09:17:35,authorize,14708,approved,,857
E008730,P004592,2026-05-04T09:17:40,authorize,18856,approved,,1004
E008672,P004561,2026-05-04T09:17:53,capture,6108,,,
E028439,P014968,2026-05-04T09:18:28,authorize,8877,approved,,617
E025959,P013663,2026-05-04T09:19:01,authorize,6183,approved,,694
E013707,P007209,2026-05-04T09:19:54,authorize,1375,declined,insufficient_funds,447
E005886,P003088,2026-05-04T09:20:14,capture,14964,,,
E006296,P003300,2026-05-04T09:20:27,authorize,1908,declined,do_not_honor,376
E026079,P013731,2026-05-04T09:20:33,authorize,5257,approved,,575
E019657,P010339,2026-05-04T09:20:54,authorize,6540,approved,,923
E008929,P004691,2026-05-04T09:21:02,capture,7876,,,
E001084,P000570,2026-05-04T09:21:04,authorize,1656,approved,,931
E028485,P014992,2026-05-04T09:21:06,authorize,774,approved,,396
E020027,P010532,2026-05-04T09:23:07,authorize,6817,approved,,1117
E003836,P002008,2026-05-04T09:24:30,authorize,13365,approved,,575
E015832,P008337,2026-05-04T09:24:41,authorize,41571,declined,insufficient_funds,621
E037642,P019823,2026-05-04T09:25:09,authorize,3919,approved,,698
E023293,P012251,2026-05-04T09:25:28,authorize,12373,approved,,321
E003212,P001684,2026-05-04T09:25:31,authorize,3951,approved,,782
E012324,P006474,2026-05-04T09:25:35,authorize,4950,declined,velocity_exceeded,226
E002798,P001468,2026-05-04T09:25:39,authorize,7444,approved,,913
E033923,P017852,2026-05-04T09:25:42,authorize,1942,approved,,629
E018632,P009800,2026-05-04T09:25:47,authorize,2894,approved,,892
E019019,P010005,2026-05-04T09:26:00,capture,20751,,,
E027689,P014578,2026-05-04T09:26:07,capture,1809,,,
E029146,P015338,2026-05-04T09:26:07,authorize,2008,approved,,556
E007866,P004143,2026-05-04T09:26:10,authorize,112905,declined,insufficient_funds,593
E020092,P010566,2026-05-04T09:26:14,authorize,2961,approved,,579
E024771,P013034,2026-05-04T09:26:14,authorize,3369,approved,,883
E034514,P018159,2026-05-04T09:26:25,authorize,5591,approved,,819
E030787,P016203,2026-05-04T09:26:48,authorize,7157,approved,,755
E031690,P016681,2026-05-04T09:27:02,authorize,5965,approved,,681
E010026,P005265,2026-05-04T09:27:17,authorize,2018,approved,,748
E014497,P007632,2026-05-04T09:27:26,capture,6111,,,
E024056,P012662,2026-05-04T09:27:59,authorize,12330,approved,,148
E027728,P014599,2026-05-04T09:28:15,capture,7789,,,
E001650,P000868,2026-05-04T09:28:27,authorize,10694,approved,,305
E029005,P015263,2026-05-04T09:28:28,authorize,11058,declined,insufficient_funds,445
E030702,P016157,2026-05-04T09:28:32,authorize,12752,approved,,91
E007864,P004142,2026-05-04T09:28:40,authorize,2602,approved,,1104
E014525,P007647,2026-05-04T09:28:46,authorize,8426,declined,do_not_honor,569
E017889,P009416,2026-05-04T09:28:50,authorize,1061,approved,,223
E031259,P016451,2026-05-04T09:28:54,capture,5910,,,
E008212,P004323,2026-05-04T09:29:09,authorize,5039,approved,,921
E009069,P004764,2026-05-04T09:29:31,capture,11357,,,
E030018,P015796,2026-05-04T09:30:27,authorize,22497,approved,,512
E032975,P017358,2026-05-04T09:31:32,authorize,8015,approved,,999
E031196,P016418,2026-05-04T09:31:37,authorize,8893,approved,,602
E003594,P001883,2026-05-04T09:32:11,authorize,897,approved,,1068
E011485,P006034,2026-05-04T09:32:27,authorize,1981,approved,,1077
E026737,P014077,2026-05-04T09:33:52,authorize,9860,approved,,1007
E004387,P002302,2026-05-04T09:33:55,authorize,5378,approved,,1017
E034367,P018082,2026-05-04T09:34:02,authorize,2722,approved,,467
E016488,P008683,2026-05-04T09:34:23,authorize,9359,approved,,808
E036765,P019364,2026-05-04T09:35:40,authorize,5010,approved,,455
E010550,P005540,2026-05-04T09:36:15,authorize,3161,approved,,1174
E033484,P017625,2026-05-04T09:36:39,authorize,2179,approved,,1146
E002065,P001081,2026-05-04T09:36:52,authorize,30441,approved,,698
E036572,P019262,2026-05-04T09:37:09,capture,21062,,,
E005596,P002936,2026-05-04T09:37:37,authorize,7146,approved,,995
E016264,P008566,2026-05-04T09:37:50,authorize,1461,declined,do_not_honor,425
E011705,P006148,2026-05-04T09:37:54,authorize,5670,declined,do_not_honor,590
E032421,P017066,2026-05-04T09:39:17,authorize,14033,approved,,737
E021742,P011431,2026-05-04T09:39:33,authorize,3405,approved,,1183
E016435,P008655,2026-05-04T09:39:41,authorize,5923,approved,,1178
E008224,P004329,2026-05-04T09:40:12,authorize,4396,approved,,710
E002199,P001152,2026-05-04T09:40:42,authorize,1493,approved,,754
E013312,P007004,2026-05-04T09:40:55,authorize,3629,approved,,746
E026985,P014211,2026-05-04T09:41:10,capture,3926,,,
E034613,P018211,2026-05-04T09:41:10,authorize,8291,approved,,638
E005037,P002646,2026-05-04T09:41:13,authorize,5186,approved,,114
E029285,P015411,2026-05-04T09:41:25,authorize,2853,approved,,563
E030410,P016000,2026-05-04T09:41:34,capture,4673,,,
E023616,P012426,2026-05-04T09:41:38,authorize,3265,approved,,286
E001324,P000700,2026-05-04T09:41:39,authorize,9050,declined,insufficient_funds,293
E027921,P014697,2026-05-04T09:41:59,authorize,4919,approved,,120
E028009,P014741,2026-05-04T09:42:05,authorize,9290,declined,incorrect_cvc,576
E004985,P002619,2026-05-04T09:42:25,authorize,10288,approved,,548
E025608,P013475,2026-05-04T09:42:44,authorize,16398,approved,,608
E030783,P016201,2026-05-04T09:43:04,authorize,12120,approved,,1171
E012064,P006341,2026-05-04T09:43:11,capture,3059,,,
E029107,P015318,2026-05-04T09:43:24,authorize,19151,approved,,268
E006395,P003354,2026-05-04T09:44:21,authorize,21227,approved,,370
E027917,P014695,2026-05-04T09:45:14,authorize,4272,approved,,813
E019907,P010469,2026-05-04T09:45:32,authorize,13290,approved,,427
E003426,P001794,2026-05-04T09:46:04,authorize,4955,approved,,143
E008341,P004389,2026-05-04T09:46:10,authorize,3899,declined,insufficient_funds,481
E032677,P017204,2026-05-04T09:47:26,authorize,10398,approved,,962
E004921,P002585,2026-05-04T09:47:42,capture,10787,,,
E027938,P014705,2026-05-04T09:48:00,authorize,3660,approved,,1021
E007667,P004033,2026-05-04T09:48:16,authorize,1575,approved,,946
E023889,P012574,2026-05-04T09:49:14,authorize,5510,approved,,895
E035610,P018744,2026-05-04T09:49:24,authorize,911,approved,,94
E003519,P001842,2026-05-04T09:49:41,authorize,1743,approved,,695
E009481,P004980,2026-05-04T09:49:44,authorize,6039,approved,,685
E013727,P007220,2026-05-04T09:50:09,authorize,8762,approved,,861
E032483,P017098,2026-05-04T09:50:13,authorize,7185,declined,insufficient_funds,794
E027735,P014603,2026-05-04T09:50:21,authorize,11187,approved,,134
E021265,P011182,2026-05-04T09:50:23,authorize,38275,approved,,179
E023660,P012450,2026-05-04T09:50:24,authorize,1163,approved,,1107
E007639,P004017,2026-05-04T09:50:45,authorize,4357,approved,,89
E012214,P006417,2026-05-04T09:51:21,capture,11451,,,
E014098,P007417,2026-05-04T09:51:22,authorize,11503,approved,,1070
E029926,P015748,2026-05-04T09:51:35,capture,1570,,,
E028181,P014832,2026-05-04T09:51:39,authorize,16883,approved,,365
E004777,P002510,2026-05-04T09:52:07,authorize,4675,approved,,1046
E003223,P001689,2026-05-04T09:52:12,authorize,2316,approved,,682
E008009,P004219,2026-05-04T09:52:17,authorize,3579,approved,,959
E022460,P011815,2026-05-04T09:52:30,capture,8467,,,
E011738,P006167,2026-05-04T09:52:36,authorize,6261,approved,,215
E029358,P015450,2026-05-04T09:52:40,authorize,12014,approved,,463
E023765,P012506,2026-05-04T09:52:41,authorize,20835,approved,,642
E030862,P016243,2026-05-04T09:52:52,authorize,32781,approved,,870
E035467,P018664,2026-05-04T09:53:23,authorize,4823,approved,,1166
E037149,P019568,2026-05-04T09:53:38,authorize,8648,approved,,1001
E036696,P019327,2026-05-04T09:54:01,authorize,10941,approved,,921
E001191,P000627,2026-05-04T09:55:04,authorize,2975,approved,,232
E024553,P012919,2026-05-04T09:55:12,authorize,8210,approved,,1051
E018195,P009578,2026-05-04T09:55:39,authorize,1310,approved,,460
E030303,P015944,2026-05-04T09:55:43,authorize,4225,declined,do_not_honor,425
E000446,P000235,2026-05-04T09:55:48,authorize,9088,approved,,303
E001707,P000897,2026-05-04T09:55:49,capture,855,,,
E005773,P003030,2026-05-04T09:56:26,authorize,38291,approved,,490
E017799,P009368,2026-05-04T09:56:57,authorize,13416,declined,velocity_exceeded,543
E034386,P018093,2026-05-04T09:57:07,authorize,16986,approved,,990
E028435,P014966,2026-05-04T09:57:16,authorize,2125,approved,,801
E025780,P013566,2026-05-04T09:57:30,authorize,7238,approved,,1060
E017886,P009414,2026-05-04T09:57:32,authorize,2862,approved,,703
E023710,P012477,2026-05-04T09:57:38,authorize,1921,approved,,901
E020426,P010747,2026-05-04T09:57:47,authorize,25182,approved,,951
E032356,P017030,2026-05-04T09:57:49,authorize,2034,approved,,619
E010124,P005317,2026-05-04T09:58:13,authorize,6299,approved,,404
E018150,P009554,2026-05-04T09:58:43,capture,5213,,,
E005881,P003086,2026-05-04T09:58:45,authorize,3207,approved,,1179
E035785,P018837,2026-05-04T09:58:48,authorize,1220,approved,,588
E031164,P016401,2026-05-04T09:59:28,capture,12503,,,
E013132,P006907,2026-05-04T09:59:35,authorize,8121,approved,,763
E009633,P005059,2026-05-04T09:59:57,authorize,8421,approved,,656
E010027,P005265,2026-05-04T10:00:17,void,2018,,,
E013967,P007349,2026-05-04T10:00:40,authorize,8818,approved,,1145
E032868,P017301,2026-05-04T10:00:50,authorize,71630,approved,,193
E005753,P003020,2026-05-04T10:01:03,authorize,5360,approved,,1120
E027839,P014655,2026-05-04T10:01:42,authorize,12450,approved,,499
E009771,P005130,2026-05-04T10:01:58,capture,2855,,,
E033210,P017482,2026-05-04T10:02:22,authorize,17472,approved,,147
E002335,P001225,2026-05-04T10:02:31,authorize,1337,approved,,159
E025849,P013603,2026-05-04T10:02:36,authorize,4201,approved,,390
E032986,P017364,2026-05-04T10:02:47,authorize,6894,approved,,379
E018391,P009678,2026-05-04T10:03:30,capture,4123,,,
E031957,P016822,2026-05-04T10:04:04,authorize,17525,declined,insufficient_funds,128
E018160,P009560,2026-05-04T10:04:11,authorize,5310,approved,,485
E008259,P004347,2026-05-04T10:04:37,authorize,7207,approved,,444
E023041,P012116,2026-05-04T10:04:52,authorize,4930,declined,insufficient_funds,187
E012877,P006772,2026-05-04T10:05:01,authorize,14145,approved,,343
E010295,P005407,2026-05-04T10:05:22,authorize,29823,approved,,1044
E016164,P008513,2026-05-04T10:05:26,authorize,7108,approved,,1095
E029642,P015599,2026-05-04T10:05:39,authorize,18693,declined,insufficient_funds,843
E022165,P011657,2026-05-04T10:05:48,authorize,4416,approved,,805
E017939,P009441,2026-05-04T10:06:02,capture,5114,,,
E019868,P010449,2026-05-04T10:06:03,authorize,1292,approved,,1020
E023732,P012488,2026-05-04T10:06:51,authorize,7794,approved,,885
E005562,P002919,2026-05-04T10:08:12,authorize,20295,approved,,936
E035614,P018746,2026-05-04T10:08:33,authorize,7574,declined,do_not_honor,615
E005310,P002788,2026-05-04T10:08:43,authorize,2363,approved,,721
E030593,P016099,2026-05-04T10:09:13,authorize,6920,approved,,429
E023029,P012110,2026-05-04T10:10:06,authorize,20683,approved,,123
E036474,P019208,2026-05-04T10:10:09,capture,6604,,,
E020927,P011006,2026-05-04T10:10:28,authorize,2953,approved,,321
E014530,P007650,2026-05-04T10:10:41,authorize,20249,approved,,848
E001569,P000824,2026-05-04T10:10:48,capture,22072,,,
E027374,P014411,2026-05-04T10:10:50,authorize,1519,approved,,332
E010129,P005320,2026-05-04T10:11:02,authorize,1043,approved,,802
E001125,P000592,2026-05-04T10:11:34,authorize,2231,approved,,765
E004330,P002272,2026-05-04T10:11:52,authorize,2745,approved,,552
E010380,P005452,2026-05-04T10:12:39,authorize,2008,declined,incorrect_cvc,496
E016436,P008655,2026-05-04T10:12:41,void,5923,,,
E022937,P012062,2026-05-04T10:13:17,authorize,3913,approved,,336
E024015,P012639,2026-05-04T10:13:34,authorize,3850,approved,,886
E031155,P016397,2026-05-04T10:13:59,authorize,9260,approved,,867
E009635,P005060,2026-05-04T10:14:45,authorize,1469,approved,,689
E001923,P001006,2026-05-04T10:15:31,authorize,2227,approved,,779
E025891,P013627,2026-05-04T10:16:26,authorize,4106,approved,,1006
E030149,P015862,2026-05-04T10:16:53,capture,4134,,,
E015954,P008404,2026-05-04T10:17:20,authorize,3899,approved,,92
E006335,P003321,2026-05-04T10:17:23,authorize,3596,declined,velocity_exceeded,256
E006726,P003530,2026-05-04T10:18:06,authorize,2869,declined,velocity_exceeded,781
E022287,P011725,2026-05-04T10:18:13,authorize,1470,approved,,380
E016541,P008712,2026-05-04T10:18:49,authorize,19751,approved,,102
E030093,P015834,2026-05-04T10:18:57,authorize,4906,approved,,967
E011658,P006123,2026-05-04T10:19:13,capture,2067,,,
E014955,P007871,2026-05-04T10:19:57,authorize,19466,approved,,502
E007336,P003857,2026-05-04T10:20:22,capture,4806,,,
E037157,P019572,2026-05-04T10:21:03,authorize,8044,approved,,1148
E014178,P007459,2026-05-04T10:21:17,authorize,16450,approved,,162
E027359,P014404,2026-05-04T10:21:33,authorize,5339,approved,,777
E002318,P001216,2026-05-04T10:21:41,authorize,1527,approved,,280
E010282,P005400,2026-05-04T10:21:46,capture,2552,,,
E021195,P011147,2026-05-04T10:22:01,authorize,8270,approved,,1086
E024613,P012951,2026-05-04T10:22:05,capture,5487,,,
E009252,P004859,2026-05-04T10:22:06,authorize,2265,approved,,985
E026240,P013815,2026-05-04T10:22:19,authorize,3735,approved,,1104
E009241,P004854,2026-05-04T10:22:23,authorize,12169,approved,,780
E027776,P014624,2026-05-04T10:22:38,authorize,6180,approved,,298
E012113,P006367,2026-05-04T10:22:43,authorize,20467,approved,,308
E037496,P019746,2026-05-04T10:22:44,authorize,1805,declined,insufficient_funds,375
E017420,P009174,2026-05-04T10:23:19,authorize,3094,declined,velocity_exceeded,568
E006241,P003269,2026-05-04T10:23:25,authorize,2956,approved,,114
E024557,P012921,2026-05-04T10:23:30,authorize,1570,approved,,635
E029326,P015433,2026-05-04T10:23:30,capture,15702,,,
E037248,P019621,2026-05-04T10:24:06,authorize,3354,approved,,1149
E022743,P011962,2026-05-04T10:24:21,authorize,7585,approved,,621
E007941,P004183,2026-05-04T10:24:41,authorize,11732,approved,,949
E017702,P009319,2026-05-04T10:24:44,authorize,6068,approved,,249
E013162,P006924,2026-05-04T10:24:47,authorize,9714,approved,,283
E020578,P010826,2026-05-04T10:24:56,authorize,10140,approved,,914
E025679,P013513,2026-05-04T10:25:13,authorize,3484,approved,,615
E001280,P000676,2026-05-04T10:25:59,authorize,4589,approved,,915
E006684,P003508,2026-05-04T10:26:11,authorize,20583,approved,,358
