txn_id,timestamp,customer_id,amount,category,country,card_present,hours_since_prev_txn,txns_last_1h,is_fraud
T100337,2025-06-04 10:28:00,C1081,21.96,electronics,VN,1,62.42,0,0
T102883,2025-06-04 10:30:00,C1344,19.48,fuel,VN,1,10.78,0,0
T104029,2025-06-04 10:43:00,C1111,138.87,clothing,VN,0,16.99,0,0
T100364,2025-06-04 11:19:00,C1209,11.14,restaurant,VN,0,16.01,0,0
T100856,2025-06-04 11:39:00,C1116,61.18,fuel,VN,1,19.07,0,0
T102698,2025-06-04 11:48:00,C1087,20.61,grocery,VN,0,17.38,0,0
T103467,2025-06-04 11:55:00,C1353,30.75,grocery,VN,0,18.36,2,0
T100150,2025-06-04 12:02:00,C1007,28.7,travel,VN,0,15.18,0,0
T102427,2025-06-04 12:26:00,C1044,36.06,fuel,VN,1,53.21,2,0
T104360,2025-06-04 12:32:00,C1084,2.87,clothing,VN,0,2.82,0,0
T103394,2025-06-04 12:37:00,C1329,70.12,gaming,VN,0,15.52,0,0
T105252,2025-06-04 12:56:00,C1241,45.46,travel,RU,0,0.51,5,1
T101158,2025-06-04 13:00:00,C1245,16.95,fuel,VN,1,0.95,3,0
T104749,2025-06-04 13:03:00,C1075,34.36,pharmacy,VN,0,12.85,0,0
T103442,2025-06-04 13:13:00,C1134,10.5,travel,VN,0,1.07,0,0
T102329,2025-06-04 13:19:00,C1380,24.88,travel,VN,0,12.23,1,0
T102828,2025-06-04 13:26:00,C1330,20.65,restaurant,VN,1,2.31,0,0
T101290,2025-06-04 13:33:00,C1115,45.28,pharmacy,VN,1,10.16,1,0
T104273,2025-06-04 13:34:00,C1360,51.09,gaming,VN,1,4.33,1,0
T102124,2025-06-04 13:39:00,C1023,45.53,pharmacy,VN,0,1.72,1,0
T100844,2025-06-04 13:56:00,C1086,23.03,pharmacy,VN,0,4.2,0,0
T101926,2025-06-04 14:04:00,C1219,38.85,grocery,VN,1,10.37,3,0
T100999,2025-06-04 14:45:00,C1151,22.04,electronics,VN,1,2.16,1,0
T102667,2025-06-04 14:46:00,C1225,75.08,fuel,VN,0,12.8,0,0
T100355,2025-06-04 14:48:00,C1118,11.46,restaurant,BR,0,1.64,2,0
T105950,2025-06-04 15:33:00,C1188,25.91,gaming,VN,0,8.2,0,0
T105779,2025-06-04 15:42:00,C1327,63.56,clothing,VN,1,39.91,0,0
T103195,2025-06-04 16:04:00,C1234,18.25,pharmacy,VN,1,0.75,2,0
T104476,2025-06-04 16:04:00,C1154,133.37,restaurant,VN,1,5.63,1,0
T103380,2025-06-04 16:11:00,C1127,36.12,fuel,VN,1,8.58,1,0
T105183,2025-06-04 16:11:00,C1360,15.74,grocery,VN,1,43.33,0,0
T102197,2025-06-04 16:26:00,C1237,28.51,clothing,VN,1,22.74,0,0
T100506,2025-06-04 16:44:00,C1357,24.64,grocery,VN,0,11.73,1,0
T105062,2025-06-04 16:46:00,C1138,16.49,gaming,VN,1,1.82,2,0
T101295,2025-06-04 17:05:00,C1300,67.08,clothing,VN,1,13.89,0,0
T103918,2025-06-04 17:19:00,C1358,11.8,travel,VN,1,16.74,1,0
T105359,2025-06-04 17:33:00,C1289,130.45,restaurant,VN,0,15.6,0,0
T104236,2025-06-04 17:47:00,C1012,63.9,fuel,VN,1,1.49,0,0
T102399,2025-06-04 17:58:00,C1052,19.6,pharmacy,VN,1,4.02,0,0
T100626,2025-06-04 18:09:00,C1369,13.27,grocery,VN,1,0.9,1,0
T104722,2025-06-04 18:12:00,C1119,13.77,fuel,VN,1,1.14,0,0
T101615,2025-06-04 18:15:00,C1123,24.37,gaming,VN,0,13.18,0,0
T103196,2025-06-04 18:15:00,C1380,104.16,restaurant,VN,1,25.44,0,0
T100276,2025-06-04 18:33:00,C1277,15.43,fuel,VN,1,18.93,0,0
T104432,2025-06-04 18:41:00,C1350,60.44,electronics,VN,0,21.96,0,0
T100299,2025-06-04 18:45:00,C1355,39.52,clothing,VN,1,7.79,1,0
T100546,2025-06-04 19:31:00,C1325,120.81,restaurant,VN,1,8.13,0,0
T102959,2025-06-04 19:34:00,C1306,7.27,restaurant,VN,1,7.04,1,0
T103662,2025-06-04 19:37:00,C1051,10.24,electronics,VN,0,39.0,1,0
T101461,2025-06-04 19:44:00,C1312,60.68,electronics,VN,1,0.9,1,0
T102588,2025-06-04 19:50:00,C1066,21.09,travel,VN,0,27.26,0,0
T100522,2025-06-04 19:51:00,C1010,30.27,gaming,VN,1,0.36,2,0
T105412,2025-06-04 20:10:00,C1221,46.61,clothing,VN,1,13.86,0,0
T105839,2025-06-04 20:19:00,C1314,10.17,electronics,VN,1,12.39,1,0
T104922,2025-06-04 20:31:00,C1304,10.96,travel,VN,0,13.35,0,0
T101967,2025-06-04 20:46:00,C1107,30.49,restaurant,VN,0,7.12,0,0
T101678,2025-06-04 21:02:00,C1306,15.72,electronics,VN,1,4.63,0,0
T103567,2025-06-04 21:02:00,C1379,9.53,pharmacy,VN,1,15.85,0,0
T103423,2025-06-04 21:15:00,C1307,10.03,travel,VN,1,5.51,0,0
T100817,2025-06-04 21:40:00,C1177,6.21,grocery,VN,0,12.89,0,0
T105000,2025-06-04 21:43:00,C1238,135.83,travel,US,0,0.44,3,1
T103024,2025-06-05 01:13:00,C1114,17.61,clothing,VN,0,4.22,0,0
T101581,2025-06-05 01:39:00,C1236,17.78,gaming,VN,1,10.92,2,0
T100514,2025-06-05 03:16:00,C1114,41.84,gaming,US,1,5.81,0,0
T102179,2025-06-05 04:20:00,C1388,17.23,travel,VN,0,14.53,0,0
T105538,2025-06-05 05:03:00,C1369,14.76,restaurant,VN,0,1.83,2,0
T105402,2025-06-05 05:08:00,C1392,16.84,grocery,VN,1,6.9,0,0
T101903,2025-06-05 05:20:00,C1260,10.02,fuel,VN,1,0.89,3,0
T104218,2025-06-05 05:45:00,C1306,125.7,fuel,VN,1,13.99,0,0
T104095,2025-06-05 05:54:00,C1098,6.41,clothing,VN,0,15.55,0,0
T101109,2025-06-05 06:05:00,C1150,31.94,pharmacy,VN,1,11.8,0,0
T100077,2025-06-05 06:13:00,C1060,19.02,gaming,VN,1,16.23,1,0
T101130,2025-06-05 06:21:00,C1213,12.32,clothing,VN,1,4.57,0,0
T105677,2025-06-05 06:22:00,C1080,14.45,pharmacy,VN,1,3.56,1,0
T104249,2025-06-05 06:29:00,C1101,66.47,pharmacy,VN,1,0.32,0,0
T102062,2025-06-05 06:45:00,C1140,3.42,gaming,VN,0,25.24,0,0
T105368,2025-06-05 07:18:00,C1177,13.36,restaurant,VN,1,20.97,0,0
T105419,2025-06-05 07:28:00,C1197,31.6,restaurant,VN,0,7.25,1,0
T102900,2025-06-05 07:37:00,C1382,132.86,clothing,VN,0,12.41,1,0
T103593,2025-06-05 08:03:00,C1386,10.01,gaming,VN,1,9.83,0,0
T105132,2025-06-05 08:04:00,C1375,5.25,electronics,VN,1,40.73,2,0
T100232,2025-06-05 08:06:00,C1343,11.96,electronics,VN,0,0.83,0,0
T103424,2025-06-05 08:17:00,C1289,13.13,electronics,VN,1,1.19,3,0
T101883,2025-06-05 08:18:00,C1256,151.76,grocery,VN,1,3.66,1,0
T103155,2025-06-05 08:20:00,C1379,27.44,fuel,VN,1,7.89,0,0
T105990,2025-06-05 08:27:00,C1113,35.02,travel,VN,1,13.2,1,0
T100446,2025-06-05 08:32:00,C1035,49.74,gaming,VN,1,48.68,0,0
T100929,2025-06-05 08:38:00,C1267,12.29,pharmacy,VN,0,5.22,0,0
T105340,2025-06-05 08:59:00,C1348,24.37,fuel,VN,0,15.29,0,0
T105305,2025-06-05 09:01:00,C1250,7.71,electronics,VN,0,9.05,0,0
T105833,2025-06-05 09:04:00,C1354,21.25,electronics,VN,1,4.14,1,0
T100287,2025-06-05 09:16:00,C1297,14.4,restaurant,VN,0,23.98,0,0
T104761,2025-06-05 09:18:00,C1165,60.16,travel,VN,1,2.21,0,0
T100398,2025-06-05 09:44:00,C1198,67.36,pharmacy,VN,0,4.59,3,0
T101026,2025-06-05 09:55:00,C1049,28.41,gaming,VN,1,10.36,1,0
T104004,2025-06-05 09:59:00,C1041,95.97,fuel,GB,0,9.56,0,0
T102659,2025-06-05 10:05:00,C1110,13.98,grocery,VN,0,0.98,0,0
T104197,2025-06-05 10:13:00,C1378,4.94,electronics,VN,1,7.29,0,0
T105193,2025-06-05 10:48:00,C1234,30.18,gaming,VN,0,8.86,2,0
T100698,2025-06-05 10:49:00,C1254,32.56,fuel,VN,1,11.7,0,0
T105017,2025-06-05 10:54:00,C1180,15.7,clothing,VN,1,58.8,0,0
T103447,2025-06-05 10:58:00,C1213,15.83,grocery,VN,1,18.93,0,0
T102017,2025-06-05 11:06:00,C1171,57.33,electronics,VN,1,22.26,0,0
T101564,2025-06-05 11:09:00,C1216,109.0,grocery,VN,1,9.38,1,0
T103268,2025-06-05 11:13:00,C1305,64.99,grocery,VN,0,46.42,0,0
T103921,2025-06-05 11:13:00,C1276,17.33,gaming,VN,1,30.75,2,0
T104477,2025-06-05 11:29:00,C1388,3.29,grocery,VN,1,4.29,0,0
T103932,2025-06-05 11:33:00,C1280,17.68,travel,VN,1,7.74,0,0
T104658,2025-06-05 11:38:00,C1308,6.46,electronics,VN,0,12.17,0,0
T100226,2025-06-05 11:40:00,C1249,3.52,fuel,VN,1,12.05,0,0
T105841,2025-06-05 11:45:00,C1279,9.57,restaurant,VN,1,6.14,0,0
T102255,2025-06-05 11:58:00,C1283,19.77,travel,VN,0,52.18,1,0
T100373,2025-06-05 12:10:00,C1338,10.38,gaming,NG,1,22.28,1,0
T103434,2025-06-05 12:19:00,C1077,9.53,grocery,VN,0,5.58,0,0
T102653,2025-06-05 12:38:00,C1400,33.28,pharmacy,VN,0,8.07,0,0
T105806,2025-06-05 13:08:00,C1382,24.52,restaurant,VN,1,0.73,0,0
T104947,2025-06-05 13:12:00,C1118,16.95,gaming,VN,1,3.64,1,0
T104647,2025-06-05 13:19:00,C1337,28.18,electronics,VN,0,34.8,0,0
T103254,2025-06-05 13:43:00,C1394,21.02,travel,VN,0,1.84,0,0
T101616,2025-06-05 13:52:00,C1090,124.07,gaming,US,0,30.24,0,0
T104797,2025-06-05 13:59:00,C1123,31.38,travel,SG,1,14.22,2,0
T102831,2025-06-05 14:04:00,C1196,7.99,fuel,VN,1,2.3,0,0
T104677,2025-06-05 14:24:00,C1329,166.68,pharmacy,VN,0,4.43,1,0
T105299,2025-06-05 14:24:00,C1110,22.35,gaming,VN,0,3.7,0,0
T103704,2025-06-05 14:25:00,C1295,15.39,gaming,VN,1,4.58,2,0
T102784,2025-06-05 14:30:00,C1283,23.54,travel,VN,0,5.56,0,0
T104470,2025-06-05 14:39:00,C1181,7.6,pharmacy,VN,1,3.98,1,0
T102975,2025-06-05 14:52:00,C1176,106.06,grocery,VN,0,14.77,0,0
T101240,2025-06-05 15:05:00,C1024,23.15,travel,VN,0,38.45,0,0
T103668,2025-06-05 15:14:00,C1243,31.42,restaurant,VN,1,10.1,0,0
T100772,2025-06-05 15:32:00,C1369,57.42,fuel,VN,1,13.33,0,0
T104631,2025-06-05 15:38:00,C1167,41.09,electronics,RU,0,0.18,0,1
T104974,2025-06-05 15:43:00,C1264,25.74,fuel,VN,1,13.14,0,0
T100858,2025-06-05 16:13:00,C1226,146.28,fuel,SG,1,12.05,0,0
T104876,2025-06-05 16:18:00,C1139,26.63,fuel,VN,1,13.28,0,0
T105757,2025-06-05 16:25:00,C1077,9.67,restaurant,VN,0,3.26,0,0
T102486,2025-06-05 16:26:00,C1228,42.74,grocery,VN,0,5.02,2,0
T105515,2025-06-05 16:45:00,C1071,40.91,travel,VN,0,5.79,0,0
T101319,2025-06-05 16:46:00,C1059,18.69,clothing,VN,1,7.4,1,0
T102984,2025-06-05 16:51:00,C1352,53.77,gaming,VN,1,9.43,0,0
T102025,2025-06-05 16:59:00,C1252,59.37,grocery,VN,1,12.5,0,0
T104026,2025-06-05 17:18:00,C1041,15.26,pharmacy,VN,1,11.92,0,0
T101826,2025-06-05 17:22:00,C1074,30.07,fuel,JP,1,4.82,0,0
T100341,2025-06-05 17:32:00,C1180,17.24,travel,VN,0,5.65,0,0
T100673,2025-06-05 17:32:00,C1183,11.95,grocery,VN,1,8.83,2,0
T100893,2025-06-05 17:50:00,C1390,16.1,restaurant,VN,0,3.7,0,0
T104224,2025-06-05 17:59:00,C1372,8.43,pharmacy,VN,1,2.18,2,0
T103723,2025-06-05 18:04:00,C1027,42.03,clothing,VN,1,28.37,1,0
T103904,2025-06-05 18:09:00,C1006,14.09,restaurant,SG,1,3.99,1,0
T102383,2025-06-05 18:47:00,C1174,48.64,fuel,VN,0,3.91,1,0
T103766,2025-06-05 19:06:00,C1314,21.09,grocery,VN,1,35.0,1,0
T102986,2025-06-05 19:16:00,C1018,10.34,fuel,VN,1,4.72,1,0
T105362,2025-06-05 19:24:00,C1276,19.12,gaming,VN,1,5.19,0,0
T104694,2025-06-05 19:32:00,C1355,8.26,restaurant,VN,1,13.92,2,0
T104382,2025-06-05 19:34:00,C1382,7.16,electronics,VN,1,30.61,2,0
T100229,2025-06-05 19:48:00,C1023,5.62,travel,VN,1,10.16,0,0
T100903,2025-06-05 19:49:00,C1226,90.17,electronics,VN,1,8.86,0,0
T103225,2025-06-05 20:04:00,C1337,13.7,clothing,VN,0,2.5,0,0
T100223,2025-06-05 20:11:00,C1083,19.69,grocery,VN,1,18.52,0,0
T103597,2025-06-05 20:12:00,C1241,19.64,electronics,VN,1,16.04,0,0
T103667,2025-06-05 20:33:00,C1384,34.99,travel,VN,1,9.59,0,0
T105335,2025-06-05 20:33:00,C1361,13.88,travel,VN,0,6.03,1,0
T101029,2025-06-05 20:58:00,C1147,12.38,grocery,VN,0,9.87,1,0
T102636,2025-06-05 21:58:00,C1240,196.85,fuel,VN,1,5.97,1,0
T100182,2025-06-05 22:52:00,C1315,14.72,travel,VN,1,0.59,1,0
T105233,2025-06-05 23:54:00,C1061,31.08,gaming,VN,1,15.69,0,0
T102384,2025-06-06 00:17:00,C1147,19.06,electronics,VN,1,34.95,0,0
T103592,2025-06-06 01:30:00,C1316,48.19,clothing,VN,0,4.13,0,0
T105194,2025-06-06 03:42:00,C1210,10.46,electronics,VN,0,10.23,0,0
T105943,2025-06-06 07:14:00,C1220,21.7,restaurant,VN,0,18.77,0,0
T105462,2025-06-06 07:24:00,C1162,8.33,travel,VN,0,73.26,1,0
T104595,2025-06-06 07:33:00,C1102,7.95,pharmacy,VN,1,3.32,0,0
T100905,2025-06-06 07:41:00,C1202,8.08,restaurant,VN,1,3.54,0,0
T103618,2025-06-06 07:54:00,C1397,11.66,grocery,VN,0,3.05,1,0
T104089,2025-06-06 08:05:00,C1090,22.55,fuel,US,1,30.36,3,0
T100466,2025-06-06 08:38:00,C1295,18.88,travel,VN,0,7.29,0,0
T104948,2025-06-06 08:49:00,C1389,50.51,gaming,VN,0,11.19,0,0
T103142,2025-06-06 08:52:00,C1149,15.04,pharmacy,VN,0,0.93,0,0
T100696,2025-06-06 09:01:00,C1159,58.17,restaurant,VN,1,5.73,2,0
T104583,2025-06-06 09:02:00,C1303,119.62,electronics,VN,0,6.8,0,0
T105866,2025-06-06 09:18:00,C1206,59.31,fuel,VN,1,2.8,0,0
T103468,2025-06-06 09:24:00,C1319,24.07,restaurant,VN,0,3.33,0,0
T101989,2025-06-06 09:45:00,C1191,25.95,grocery,VN,1,2.24,1,0
T104431,2025-06-06 10:00:00,C1282,162.05,gaming,VN,1,9.85,0,0
T100775,2025-06-06 10:02:00,C1288,5.96,pharmacy,VN,1,6.02,0,0
T102261,2025-06-06 10:05:00,C1078,27.85,grocery,VN,0,16.97,0,0
T103474,2025-06-06 10:08:00,C1159,35.81,gaming,VN,1,2.24,1,0
T100390,2025-06-06 10:12:00,C1153,5.98,gaming,VN,0,5.46,1,0
T105502,2025-06-06 10:21:00,C1269,8.58,grocery,VN,0,5.93,0,0
T103446,2025-06-06 10:58:00,C1187,10.31,clothing,VN,1,6.25,0,0
T104170,2025-06-06 10:59:00,C1336,58.42,pharmacy,VN,0,7.57,2,0
T103769,2025-06-06 11:11:00,C1071,8.34,grocery,VN,1,39.05,0,0
T102010,2025-06-06 11:13:00,C1130,15.87,pharmacy,VN,0,11.8,1,0
T104401,2025-06-06 11:18:00,C1012,36.39,gaming,VN,1,7.35,0,0
T104051,2025-06-06 11:34:00,C1009,44.35,grocery,VN,1,0.92,1,0
T104563,2025-06-06 11:46:00,C1282,15.54,gaming,VN,1,12.91,0,0
T100180,2025-06-06 11:58:00,C1139,25.33,gaming,VN,1,12.29,2,0
T105701,2025-06-06 11:58:00,C1162,7.32,gaming,VN,1,8.13,0,0
T102440,2025-06-06 12:10:00,C1189,8.75,pharmacy,VN,1,7.67,0,0
T102581,2025-06-06 12:11:00,C1250,58.89,travel,VN,0,11.45,2,0
T104742,2025-06-06 12:18:00,C1091,58.84,fuel,VN,0,67.39,1,0
T101022,2025-06-06 12:19:00,C1078,62.58,clothing,VN,0,5.48,3,0
T101654,2025-06-06 12:22:00,C1378,17.46,gaming,VN,0,116.53,2,0
T100307,2025-06-06 12:28:00,C1057,12.01,grocery,VN,0,6.45,0,0
T105488,2025-06-06 12:45:00,C1352,5.72,gaming,VN,1,11.58,1,0
T100853,2025-06-06 12:50:00,C1235,3.37,travel,VN,0,3.22,0,0
T100861,2025-06-06 13:02:00,C1036,30.1,fuel,VN,1,2.72,1,0
T103990,2025-06-06 13:11:00,C1191,14.12,fuel,VN,0,10.27,0,0
T101752,2025-06-06 13:27:00,C1121,9.49,fuel,VN,1,1.61,2,0
T105780,2025-06-06 13:30:00,C1228,26.77,travel,VN,1,5.46,0,0
T103903,2025-06-06 13:57:00,C1114,9.42,gaming,VN,1,13.6,0,0
T100687,2025-06-06 14:16:00,C1328,37.28,electronics,VN,0,13.25,0,0
T105229,2025-06-06 14:21:00,C1018,6.79,restaurant,VN,0,19.59,0,0
T102574,2025-06-06 14:34:00,C1008,21.52,travel,VN,1,26.47,1,0
T102092,2025-06-06 14:37:00,C1065,43.48,electronics,VN,1,7.97,0,0
T105491,2025-06-06 14:42:00,C1040,8.46,travel,VN,1,19.68,3,0
T102895,2025-06-06 14:45:00,C1370,18.95,electronics,VN,1,7.8,1,0
T102406,2025-06-06 15:00:00,C1042,11.94,pharmacy,VN,0,1.59,2,0
T104213,2025-06-06 15:08:00,C1029,30.16,grocery,VN,1,38.94,1,0
T100497,2025-06-06 15:16:00,C1214,51.27,restaurant,VN,0,19.02,0,0
T105719,2025-06-06 15:31:00,C1320,65.5,travel,VN,1,2.5,1,0
T100895,2025-06-06 15:37:00,C1236,37.18,pharmacy,VN,0,4.12,1,0
T105704,2025-06-06 15:42:00,C1049,177.8,gaming,VN,0,1.29,1,0
T101659,2025-06-06 16:03:00,C1133,22.19,restaurant,VN,1,22.63,0,0
T104965,2025-06-06 16:08:00,C1147,23.18,gaming,VN,1,5.72,0,0
T103082,2025-06-06 16:09:00,C1151,13.12,travel,VN,1,22.64,1,0
T102949,2025-06-06 16:36:00,C1050,15.54,electronics,VN,1,28.24,0,0
T105210,2025-06-06 16:38:00,C1197,11.0,restaurant,VN,0,5.07,0,0
T105097,2025-06-06 17:16:00,C1126,30.5,electronics,VN,0,4.76,0,0
T102886,2025-06-06 17:30:00,C1144,24.95,pharmacy,VN,1,369.08,0,0
T102669,2025-06-06 17:35:00,C1148,40.87,electronics,VN,0,10.48,0,0
T101294,2025-06-06 17:38:00,C1345,27.83,gaming,VN,0,0.34,0,0
T102740,2025-06-06 17:45:00,C1210,33.43,travel,VN,0,6.01,0,0
T101900,2025-06-06 17:47:00,C1158,5.39,grocery,VN,0,1.7,0,0
T102475,2025-06-06 18:16:00,C1047,6.6,gaming,VN,1,12.36,0,0
T105381,2025-06-06 18:16:00,C1146,35.07,clothing,VN,0,6.11,2,0
T101977,2025-06-06 18:32:00,C1051,26.25,electronics,VN,0,12.14,2,0
T100268,2025-06-06 18:38:00,C1013,2.96,gaming,VN,0,16.84,0,0
T103670,2025-06-06 18:43:00,C1066,5.42,fuel,VN,1,9.71,1,0
T102936,2025-06-06 18:47:00,C1141,11.6,gaming,VN,1,0.83,0,0
T102024,2025-06-06 18:48:00,C1325,27.11,fuel,VN,1,1.93,0,0
T102841,2025-06-06 18:53:00,C1183,23.42,clothing,VN,1,2.32,1,0
T101208,2025-06-06 18:54:00,C1170,38.03,travel,VN,1,6.1,0,0
T100455,2025-06-06 19:06:00,C1044,7.16,gaming,VN,1,2.3,2,0
T101051,2025-06-06 19:20:00,C1102,7.04,fuel,VN,0,8.88,1,0
T105261,2025-06-06 19:28:00,C1312,3.4,pharmacy,VN,1,11.72,0,0
T104738,2025-06-06 19:29:00,C1301,22.94,grocery,VN,0,9.11,0,0
T104420,2025-06-06 19:30:00,C1096,11.39,pharmacy,VN,1,1.24,0,0
T100735,2025-06-06 19:51:00,C1097,9.24,electronics,VN,1,23.64,0,0
T100042,2025-06-06 19:56:00,C1390,27.2,gaming,VN,0,1.34,0,0
T105152,2025-06-06 19:59:00,C1059,8.11,restaurant,VN,1,10.55,2,0
T105992,2025-06-06 20:16:00,C1156,8.9,electronics,VN,1,98.37,0,0
T102133,2025-06-06 20:24:00,C1013,10.1,clothing,VN,1,8.47,1,0
T104787,2025-06-06 20:28:00,C1056,75.72,electronics,VN,0,17.45,0,0
T103086,2025-06-06 20:29:00,C1044,58.32,clothing,VN,0,3.34,0,0
T105048,2025-06-06 20:29:00,C1259,15.73,restaurant,VN,1,5.57,0,0
T104936,2025-06-06 20:49:00,C1162,42.64,grocery,VN,1,2.84,0,0
T102214,2025-06-06 20:52:00,C1143,27.71,travel,VN,0,4.03,3,0
T103188,2025-06-06 20:54:00,C1018,42.16,clothing,VN,0,1.01,0,0
T100404,2025-06-06 21:42:00,C1168,17.89,pharmacy,VN,1,1.34,0,0
T105201,2025-06-06 21:43:00,C1056,31.53,fuel,VN,0,2.64,0,0
T102739,2025-06-06 21:46:00,C1095,21.19,electronics,VN,1,5.69,0,0
T103286,2025-06-06 22:13:00,C1295,7.05,pharmacy,VN,1,81.61,0,0
T105785,2025-06-06 22:35:00,C1217,26.01,electronics,VN,1,8.93,0,0
T105273,2025-06-06 22:39:00,C1192,88.81,clothing,JP,0,0.36,5,1
T103096,2025-06-06 22:56:00,C1362,42.54,clothing,VN,1,10.42,0,0
T103102,2025-06-06 23:30:00,C1151,17.28,gaming,VN,1,1.26,0,0
T103907,2025-06-07 00:59:00,C1226,12.81,gaming,VN,1,4.62,1,0
T104564,2025-06-07 03:02:00,C1306,7.57,clothing,VN,1,53.38,1,0
T103222,2025-06-07 03:14:00,C1162,31.0,clothing,VN,1,10.82,0,0
T104443,2025-06-07 03:40:00,C1000,46.74,restaurant,VN,1,38.54,1,0
T104398,2025-06-07 03:58:00,C1279,39.56,restaurant,SG,1,6.05,0,0
T101891,2025-06-07 04:51:00,C1113,51.1,gaming,VN,1,8.38,0,0
T101301,2025-06-07 05:27:00,C1361,25.89,grocery,VN,1,15.62,1,0
T101224,2025-06-07 05:31:00,C1171,31.44,travel,VN,0,3.65,0,0
T103004,2025-06-07 06:11:00,C1138,24.59,pharmacy,VN,0,1.47,2,0
T101349,2025-06-07 07:42:00,C1091,9.16,clothing,VN,0,1.19,0,0
T101075,2025-06-07 07:54:00,C1105,79.1,fuel,VN,0,57.56,0,0
T103170,2025-06-07 07:55:00,C1156,18.91,pharmacy,VN,0,8.88,1,0
T103429,2025-06-07 08:05:00,C1362,5.24,fuel,VN,1,14.85,0,0
T100092,2025-06-07 08:08:00,C1034,75.25,restaurant,VN,1,3.4,0,0
T104402,2025-06-07 08:14:00,C1075,46.93,clothing,VN,1,8.53,1,0
T104199,2025-06-07 08:23:00,C1279,50.25,pharmacy,VN,1,22.62,1,0
T103055,2025-06-07 08:29:00,C1297,5.73,clothing,VN,0,7.54,0,0
T103053,2025-06-07 08:36:00,C1253,36.5,electronics,RU,1,47.46,0,0
T102983,2025-06-07 08:41:00,C1281,11.45,grocery,VN,1,28.8,2,0
T104481,2025-06-07 08:56:00,C1247,12.04,restaurant,VN,1,16.78,0,0
T105063,2025-06-07 09:25:00,C1373,12.03,travel,VN,0,6.96,2,0
T105725,2025-06-07 09:33:00,C1176,35.41,grocery,VN,1,6.17,0,0
T103864,2025-06-07 09:41:00,C1086,32.87,restaurant,VN,0,7.57,0,0
T100417,2025-06-07 09:44:00,C1350,15.65,electronics,VN,0,6.69,0,0
T102030,2025-06-07 09:52:00,C1013,152.01,clothing,VN,1,9.03,0,0
T104172,2025-06-07 09:54:00,C1114,13.16,pharmacy,VN,1,4.67,1,0
T101753,2025-06-07 10:17:00,C1149,3.48,fuel,VN,1,12.45,0,0
T100866,2025-06-07 10:44:00,C1121,30.05,pharmacy,VN,1,5.38,3,0
T105434,2025-06-07 11:02:00,C1307,15.96,grocery,VN,0,3.12,0,0
T102274,2025-06-07 11:33:00,C1021,31.81,restaurant,VN,1,5.63,0,0
T100764,2025-06-07 11:45:00,C1211,38.74,grocery,VN,1,11.18,0,0
T103844,2025-06-07 11:46:00,C1328,52.54,grocery,VN,0,28.33,0,0
T100694,2025-06-07 11:47:00,C1128,54.88,grocery,VN,1,1.98,0,0
T103734,2025-06-07 11:51:00,C1305,10.25,pharmacy,VN,0,1.86,0,0
T102159,2025-06-07 12:23:00,C1350,27.65,grocery,NG,0,41.15,0,0
T104113,2025-06-07 12:25:00,C1082,19.13,gaming,VN,0,4.09,1,0
T105531,2025-06-07 12:49:00,C1307,9.47,pharmacy,BR,0,13.85,0,0
T100030,2025-06-07 12:53:00,C1213,15.28,restaurant,VN,1,19.33,2,0
T100469,2025-06-07 13:13:00,C1254,13.72,clothing,VN,1,25.17,2,0
T102582,2025-06-07 13:25:00,C1059,59.7,clothing,JP,1,20.15,0,0
T100129,2025-06-07 13:33:00,C1277,32.2,fuel,VN,1,0.92,0,0
T102668,2025-06-07 13:43:00,C1287,19.83,fuel,VN,0,3.62,1,0
T105353,2025-06-07 13:46:00,C1096,16.13,gaming,VN,0,3.98,0,0
T100439,2025-06-07 13:52:00,C1381,10.31,clothing,VN,0,3.56,0,0
T102641,2025-06-07 13:52:00,C1310,13.21,pharmacy,VN,0,2.36,2,0
T100521,2025-06-07 13:59:00,C1007,19.11,gaming,VN,1,12.65,0,0
T105018,2025-06-07 13:59:00,C1386,48.1,fuel,JP,1,2.59,1,0
T100102,2025-06-07 14:23:00,C1200,5.86,restaurant,VN,1,17.34,0,0
T101867,2025-06-07 14:33:00,C1220,55.04,travel,VN,0,3.33,1,0
T101495,2025-06-07 14:35:00,C1168,17.07,gaming,VN,0,5.55,0,0
T100536,2025-06-07 14:42:00,C1333,25.13,pharmacy,VN,1,13.99,0,0
T104863,2025-06-07 14:52:00,C1079,6.14,travel,VN,1,2.41,0,0
T103544,2025-06-07 15:05:00,C1036,26.51,grocery,VN,0,39.3,2,0
T100234,2025-06-07 15:09:00,C1173,45.4,grocery,VN,1,2.79,0,0
T105393,2025-06-07 15:11:00,C1282,18.78,fuel,VN,1,5.82,2,0
T100553,2025-06-07 15:21:00,C1279,20.41,travel,VN,1,5.01,0,0
T102719,2025-06-07 15:44:00,C1132,14.94,gaming,VN,1,6.54,0,0
T101705,2025-06-07 15:52:00,C1300,158.39,clothing,VN,1,1.75,0,0
T100324,2025-06-07 16:05:00,C1375,11.62,pharmacy,VN,0,6.58,0,0
T101966,2025-06-07 16:25:00,C1185,10.75,electronics,VN,1,6.57,1,0
T104857,2025-06-07 16:33:00,C1303,17.23,grocery,VN,1,2.86,1,0
T103936,2025-06-07 16:35:00,C1099,41.46,clothing,VN,1,1.02,0,0
T101597,2025-06-07 16:41:00,C1215,12.26,grocery,VN,0,8.65,1,0
